canonical_gene_id	graph_gene_id	label	label_text	regime	positive_sources	construction_bucket	source_manifest	support_from_lethal_positive_list	support_from_protocolized_bridge	supporting_xp_ids	supporting_orthogroup_ids	supporting_bridge_methods	construction_note
fgraminearum::FGRAMPH1_01G07339	FGRAMPH1_01G07339	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319060.1	OG0002013	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07373	FGRAMPH1_01G07373	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319076.1	OG0002016	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07377	FGRAMPH1_01G07377	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319077.1	OG0002017	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07379	FGRAMPH1_01G07379	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319078.1	OG0002018	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07389	FGRAMPH1_01G07389	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319083.1	OG0002020	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07417	FGRAMPH1_01G07417	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319097.1	OG0002023	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07471	FGRAMPH1_01G07471	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319123.1	OG0001169	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07551	FGRAMPH1_01G07551	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319158.1	OG0002032	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07565	FGRAMPH1_01G07565	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319165.1	OG0002033	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07567	FGRAMPH1_01G07567	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319166.1	OG0002034	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07579	FGRAMPH1_01G07579	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319170.1	OG0003685	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07633	FGRAMPH1_01G07633	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319195.1	OG0001294	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07651	FGRAMPH1_01G07651	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319203.1	OG0002509	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07659	FGRAMPH1_01G07659	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319207.1	OG0002510	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07673	FGRAMPH1_01G07673	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319214.1	OG0002511	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07679	FGRAMPH1_01G07679	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319217.1	OG0002512	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07689	FGRAMPH1_01G07689	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319221.1	OG0002513	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07697	FGRAMPH1_01G07697	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319225.1	OG0000873	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07699	FGRAMPH1_01G07699	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319226.1	OG0001594	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07715	FGRAMPH1_01G07715	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319236.1	OG0002515	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07765	FGRAMPH1_01G07765	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319259.1	OG0002518	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07769	FGRAMPH1_01G07769	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319261.1	OG0002519	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07777	FGRAMPH1_01G07777	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319264.1	OG0002521	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07877	FGRAMPH1_01G07877	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319311.1	OG0001879	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07895	FGRAMPH1_01G07895	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319319.1	OG0001487	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07901	FGRAMPH1_01G07901	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319322.1	OG0001620	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07909	FGRAMPH1_01G07909	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319325.1	OG0002850	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07911	FGRAMPH1_01G07911	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319327.1	OG0002838	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07915	FGRAMPH1_01G07915	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07917	FGRAMPH1_01G07917	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319330.1	OG0002839	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07959	FGRAMPH1_01G07959	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319350.1	OG0004070	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07971	FGRAMPH1_01G07971	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319354.1	OG0001368	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07985	FGRAMPH1_01G07985	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319360.1	OG0002843	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G07989	FGRAMPH1_01G07989	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319361.1	OG0001471	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08011	FGRAMPH1_01G08011	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319372.1	OG0001369	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08043	FGRAMPH1_01G08043	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319384.1	OG0002845	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08071	FGRAMPH1_01G08071	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319398.1	OG0002848	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08125	FGRAMPH1_01G08125	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319423.1	OG0001371	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08153	FGRAMPH1_01G08153	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08281	FGRAMPH1_01G08281	1	essential	newlabel	lethal	lethal_phi_supported_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	false				Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G08289	FGRAMPH1_01G08289	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011319503.1	OG0001709	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
