ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence
XP_011323772.1	OG0002661	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323773.1	OG0002662	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323774.1	OG0002663	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323786.1	OG0002664	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323787.1	OG0002665	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323797.1	OG0002666	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323799.1	OG0002667	1	1	1	YOL069W	SPAC27F1.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323805.1	OG0002668	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323812.1	OG0002669	0	1	1	NA	SPAC2C4.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011323816.1	OG0002670	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323828.1	OG0002671	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323829.1	OG0002672	1	0	1	YLR314C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011323830.1	OG0002673	1	1	1	YOR176W	SPCC320.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323835.1	OG0002674	1	1	1	YER112W	SPBC30D10.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323844.1	OG0002675	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323845.1	OG0002676	1	1	1	YNL137C	SPBC13G1.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323847.1	OG0002677	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323885.1	OG0002678	1	1	1	YOL135C	SPBC14F5.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323889.1	OG0002679	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323901.1	OG0002680	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323918.1	OG0002681	1	0	1	YMR211W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011323940.1	OG0002682	1	1	1	YJL026W	SPBC25D12.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323942.1	OG0002683	0	1	1	NA	SPAC19A8.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011323946.1	OG0002684	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323953.1	OG0002685	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323957.1	OG0002686	1	1	1	YNL102W	SPAC3H5.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323961.1	OG0002687	1	1	1	YPR041W	SPAC2F7.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323965.1	OG0002688	1	0	1	YPR016C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011323966.1	OG0002689	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323967.1	OG0002690	0	1	1	NA	SPAP8A3.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011323968.1	OG0002691	1	1	1	YLR060W	SPAC23A1.12c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323969.1	OG0002692	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323970.1	OG0002693	1	1	1	YNL178W	SPBC16G5.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011323976.1	OG0002694	0	1	1	NA	SPCC777.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011323982.1	OG0002695	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011323908.1	OG0002696	1	1	1	YMR059W	SPAC959.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327722.1	OG0002697	0	0	0	NA	NA	1.0000	18	1.1111	1.0	2	0.8889	1	0	none	none
XP_011327780.1	OG0002698	1	1	1	YFR052W	SPBC16G5.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327781.1	OG0002699	1	1	1	YDL145C	SPBPJ4664.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327782.1	OG0002700	1	0	1	YOR336W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011327787.1	OG0002701	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327788.1	OG0002702	1	1	1	YMR296C	SPBC18E5.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327793.1	OG0002703	0	1	1	NA	SPCC1840.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327794.1	OG0002704	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327796.1	OG0002705	1	0	1	YGR113W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011327797.1	OG0002706	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327800.1	OG0002707	1	1	1	YLR088W	SPAC1002.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327801.1	OG0002708	0	1	1	NA	SPAC607.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327784.1	OG0002709	1	0	1	YMR308C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328849.1	OG0002710	0	1	1	NA	SPCC188.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328835.1	OG0002711	1	1	1	YML064C	SPAC1565.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328833.1	OG0002712	1	0	1	YDL205C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328821.1	OG0002713	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328819.1	OG0002714	0	1	1	NA	SPAP19A11.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328805.1	OG0002715	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328804.1	OG0002716	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328800.1	OG0002717	0	1	1	NA	SPBC2F12.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328799.1	OG0002718	0	1	1	NA	SPBC2D10.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328798.1	OG0002719	1	1	1	YCL004W	SPBP18G5.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328787.1	OG0002720	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328786.1	OG0002721	1	1	1	YLR378C	SPBC354.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328779.1	OG0002722	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328825.1	OG0002723	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328806.1	OG0002724	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315902.1	OG0002725	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315906.1	OG0002726	1	1	1	YNL182C	SPAC13G7.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315912.1	OG0002727	1	1	1	YDR324C	SPBC19F5.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315923.1	OG0002728	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315926.1	OG0002729	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315935.1	OG0002730	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315939.1	OG0002731	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315940.1	OG0002732	1	1	1	YOR206W	SPAC1142.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315944.1	OG0002733	0	1	1	NA	SPBC1677.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011315946.1	OG0002734	0	1	1	NA	SPAC4D7.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011315948.1	OG0002735	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315950.1	OG0002736	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315953.1	OG0002737	1	1	1	YOR232W	SPBC3B9.19.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315954.1	OG0002738	1	1	1	YDL097C	SPAC23G3.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315968.1	OG0002739	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315972.1	OG0002740	1	1	1	YHR068W	SPBC1271.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315976.1	OG0002741	1	1	1	YOR217W	SPBC23E6.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315977.1	OG0002742	0	1	1	NA	SPBC1105.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011315978.1	OG0002743	1	1	1	YBR087W	SPBC83.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011315985.1	OG0002744	1	0	1	YPL190C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011315986.1	OG0002745	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011315988.1	OG0002746	1	1	1	YKL004W	SPAC3H8.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316003.1	OG0002747	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316006.1	OG0002748	1	1	1	YMR061W	SPAC6F12.17.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316007.1	OG0002749	0	1	1	NA	SPCC663.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011316009.1	OG0002750	0	1	1	NA	SPBC725.11c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011316015.1	OG0002751	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316016.1	OG0002752	1	1	1	YGR074W	SPAC27D7.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316018.1	OG0002753	1	1	1	YBL026W	SPCC1620.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316019.1	OG0002754	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316022.1	OG0002755	1	1	1	YGR099W	SPAC458.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316023.1	OG0002756	0	1	1	NA	SPAC24H6.12c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011316024.1	OG0002757	1	1	1	YPR110C	SPBC1289.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316027.1	OG0002758	1	1	1	YOR157C	SPAC23D3.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316028.1	OG0002759	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316031.1	OG0002760	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316034.1	OG0002761	1	1	1	YPR144C	SPBC1604.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316035.1	OG0002762	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316037.1	OG0002763	0	1	1	NA	SPBC146.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011316061.1	OG0002764	0	0	0	NA	NA	1.0000	18	1.0556	1.0	2	0.9444	1	0	none	none
XP_011316075.1	OG0002765	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316095.1	OG0002766	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316096.1	OG0002767	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316097.1	OG0002768	1	1	1	YGL022W	SPBC1271.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316105.1	OG0002769	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316108.1	OG0002770	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316112.1	OG0002771	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316118.1	OG0002772	1	1	1	YLR196W	SPBC1711.16.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011316123.1	OG0002773	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316129.1	OG0002774	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011316136.1	OG0002775	1	0	1	YJR022W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011316148.1	OG0002776	1	1	1	YNL240C	SPCC1450.10c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011318499.1	OG0002777	1	1	1	YMR229C	SPCC1183.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011318501.1	OG0002778	1	1	1	YHR024C	SPBC18E5.12c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011318503.1	OG0002779	0	1	1	NA	SPAC824.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011318508.1	OG0002780	1	0	1	YNL163C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011318526.1	OG0002781	0	0	0	NA	NA	1.0000	18	1.0556	1.0	2	0.9444	1	0	none	none
XP_011318532.1	OG0002782	0	1	1	NA	SPAC17H9.17c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011318539.1	OG0002783	0	1	1	NA	SPBC27B12.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011318540.1	OG0002784	0	1	1	NA	SPAC1687.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011318553.1	OG0002785	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011318554.1	OG0002786	1	1	1	YGL233W	SPCC1183.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011318555.1	OG0002787	0	0	0	NA	NA	1.0000	18	1.0556	1.0	2	0.9444	1	0	none	none
XP_011318556.1	OG0002788	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011318568.1	OG0002789	1	1	1	YBL023C	SPBC4.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011318576.1	OG0002790	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011318144.1	OG0002791	0	0	0	NA	NA	0.8889	16	1.1111	1.0	2	0.6667	0	0	none	none
XP_011318275.1	OG0002792	0	0	0	NA	NA	0.8889	16	1.1111	1.0	2	0.6667	0	0	none	none
XP_011318170.1	OG0002793	0	0	0	NA	NA	0.8889	16	1.1111	1.0	2	0.6667	0	0	none	none
XP_011328283.1	OG0002794	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328277.1	OG0002795	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328273.1	OG0002796	1	1	1	YLR347C	SPAC1B1.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328241.1	OG0002797	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328239.1	OG0002798	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328234.1	OG0002799	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328224.1	OG0002800	1	1	1	YML127W	SPBC1703.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328222.1	OG0002801	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328221.1	OG0002802	1	0	1	YKL006C-A	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328220.1	OG0002803	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328219.1	OG0002804	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328214.1	OG0002805	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328205.1	OG0002806	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328198.1	OG0002807	0	1	1	NA	SPBC1347.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328191.1	OG0002808	0	0	0	NA	NA	1.0000	18	1.1111	1.0	2	0.8889	1	0	none	none
XP_011328189.1	OG0002809	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328182.1	OG0002810	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328178.1	OG0002811	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328173.1	OG0002812	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328172.1	OG0002813	1	1	1	YIR012W	SPAC25H1.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328170.1	OG0002814	1	1	1	YGR119C	SPBC19G7.15.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328160.1	OG0002815	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328156.1	OG0002816	1	0	1	YPR048W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328147.1	OG0002817	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328139.1	OG0002818	0	1	1	NA	SPAC56F8.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328134.1	OG0002819	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328131.1	OG0002820	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328127.1	OG0002821	1	1	1	YBR243C	SPBC15D4.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328124.1	OG0002822	0	1	1	NA	SPBC3B9.18c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328121.1	OG0002823	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328119.1	OG0002824	1	0	1	YDR373W	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328118.1	OG0002825	1	1	1	YLR103C	SPAC17D4.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328110.1	OG0002826	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328109.1	OG0002827	1	0	1	YDR361C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328108.1	OG0002828	0	1	1	NA	SPAC16E8.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011328101.1	OG0002829	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328097.1	OG0002830	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328093.1	OG0002831	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328084.1	OG0002832	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328080.1	OG0002833	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328079.1	OG0002834	1	0	1	YDL098C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011328077.1	OG0002835	1	1	1	YBR110W	SPAC23C4.14.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011328076.1	OG0002836	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011328073.1	OG0002837	1	1	1	YDR331W	SPCC11E10.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011319327.1	OG0002838	0	1	1	NA	SPAP7G5.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011319330.1	OG0002839	0	1	1	NA	SPBC12C2.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011319336.1	OG0002840	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319345.1	OG0002841	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319358.1	OG0002842	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319360.1	OG0002843	0	1	1	NA	SPBC1347.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011319373.1	OG0002844	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319384.1	OG0002845	1	0	1	YDL045C	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high
XP_011319393.1	OG0002846	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319396.1	OG0002847	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319398.1	OG0002848	1	1	1	YNR043W	SPAC24C9.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011319445.1	OG0002849	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011319325.1	OG0002850	0	1	1	NA	SPAC1B3.16c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011323125.1	OG0002851	0	0	0	NA	NA	1.0000	18	1.1111	1.0	3	0.9444	1	0	none	none
XP_011327920.1	OG0002852	1	1	1	YGL091C	SPAC637.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327919.1	OG0002853	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327907.1	OG0002854	1	1	1	YHR027C	SPBP19A11.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327906.1	OG0002855	1	1	1	YNL207W	SPBC1703.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327904.1	OG0002856	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327900.1	OG0002857	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327898.1	OG0002858	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327895.1	OG0002859	1	1	1	YPL217C	SPBC31E1.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327887.1	OG0002860	1	1	1	YNL088W	SPBC1A4.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327885.1	OG0002861	1	1	1	YBR155W	SPAC17A2.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327880.1	OG0002862	1	1	1	YMR213W	SPAC644.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327869.1	OG0002863	0	1	1	NA	SPAC6F12.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327855.1	OG0002864	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327854.1	OG0002865	1	1	1	YGR060W	SPAC630.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
XP_011327853.1	OG0002866	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327852.1	OG0002867	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327851.1	OG0002868	0	1	1	NA	SPAC3G6.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327849.1	OG0002869	0	0	0	NA	NA	1.0000	18	1.0000	1.0	1	1.0000	1	1	none	none
XP_011327846.1	OG0002870	0	1	1	NA	SPCC5E4.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327845.1	OG0002871	0	1	1	NA	SPAC19G12.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high
XP_011327839.1	OG0002872	1	1	1	YLR336C	SPAC24C9.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high
