canonical_gene_id	graph_gene_id	label	construction_bucket	support_source	primary_source_key	yeast_support_class	has_yeast_transfer_support	has_phi_essential_lethal_support	is_old_positive	supporting_orthogroup_ids	orthogroup_stage_detail	supporting_xp_ids	scer_essential_gene_ids	spom_essential_gene_ids	bridge_methods	mapped_fusarium_gene	final_label_class	supporting_evidence_flags	source_manifest
fgraminearum::FGRAMPH1_01G02769	FGRAMPH1_01G02769	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0004207	OG0004207	XP_011316875.1		SPAC22E12.02.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02769	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02773	FGRAMPH1_01G02773	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0004200	OG0004200	XP_011316877.1		SPBP23A10.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02773	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02801	FGRAMPH1_01G02801	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003157	OG0003157	XP_011316892.1		SPBC337.14.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02801	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02827	FGRAMPH1_01G02827	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003162	OG0003162	XP_011316905.1		SPAC823.07.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02827	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02861	FGRAMPH1_01G02861	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003165	OG0003165	XP_011316920.1		SPAC7D4.10.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02861	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02875	FGRAMPH1_01G02875	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0004205	OG0004205	XP_011316927.1		SPCC736.12c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02875	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02881	FGRAMPH1_01G02881	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003168	OG0003168	XP_011316929.1		SPBC577.06c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02881	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02889	FGRAMPH1_01G02889	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003169	OG0003169	XP_011316933.1		SPBC409.13.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G02889	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02937	FGRAMPH1_01G02937	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001079	OG0001079	XP_011316956.1		SPBC26H8.10.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G02937	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02945	FGRAMPH1_01G02945	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	True	OG0001688	OG0001688	XP_011316960.1		SPAC821.12.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G02945	Essential (positive)	yeast_transfer;old_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02949	FGRAMPH1_01G02949	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001689	OG0001689	XP_011316961.1		SPBC1347.04.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G02949	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G02997	FGRAMPH1_01G02997	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003612	OG0003612	XP_011316986.1		SPAC3H1.01c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G02997	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03005	FGRAMPH1_01G03005	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001908	OG0001908	XP_011316990.1		SPBC1711.10c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03005	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03015	FGRAMPH1_01G03015	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001909	OG0001909	XP_011316993.1		SPAC16E8.02.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03015	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03161	FGRAMPH1_01G03161	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001890	OG0001890	XP_011317057.1		SPCC1235.16.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03161	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03189	FGRAMPH1_01G03189	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001530	OG0001530	XP_011317070.1		SPAC1851.03.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G03189	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03195	FGRAMPH1_01G03195	1	lethal_plus_high_confidence_yeast_transfer	S. pombe only	spom_only	spom_only	True	True	True	OG0001669	OG0001669	XP_011317072.1		SPCC16C4.15.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03195	Essential (positive)	yeast_transfer;phi_base_essential_lethal;old_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv
fgraminearum::FGRAMPH1_01G03197	FGRAMPH1_01G03197	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0000783	OG0000783	XP_011317073.1		SPBC582.03.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G03197	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03233	FGRAMPH1_01G03233	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001053	OG0001053	XP_011317092.1		SPBC543.04.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03233	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03281	FGRAMPH1_01G03281	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001092	OG0001092	XP_011317115.1		SPAPB2B4.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03281	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03317	FGRAMPH1_01G03317	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001746	OG0001746	XP_011317135.1		SPAC2C4.11c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03317	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03333	FGRAMPH1_01G03333	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0000533	OG0000533	XP_011317142.1		SPAC1002.13c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03333	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03345	FGRAMPH1_01G03345	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003270	OG0003270	XP_011317148.1		SPAC2G11.11c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03345	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03427	FGRAMPH1_01G03427	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001735	OG0001735	XP_011317190.1		SPCC736.10c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03427	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03437	FGRAMPH1_01G03437	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001737	OG0001737	XP_011317195.1		SPBC6B1.10.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03437	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03465	FGRAMPH1_01G03465	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001059	OG0001059	XP_011317208.1		SPBC146.13c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03465	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03565	FGRAMPH1_01G03565	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002225	OG0002225	XP_011317255.1		SPCC736.03c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03565	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03595	FGRAMPH1_01G03595	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	True	OG0001469	OG0001469	XP_011317270.1		SPCC1739.12.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03595	Essential (positive)	yeast_transfer;old_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03683	FGRAMPH1_01G03683	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0000844	OG0000844	XP_011317313.1		SPAC890.08.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03683	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03685	FGRAMPH1_01G03685	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002237	OG0002237	XP_011317314.1		SPCC1259.15c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03685	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03715	FGRAMPH1_01G03715	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001761	OG0001761	XP_011317328.1		SPBC1105.07c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G03715	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03745	FGRAMPH1_01G03745	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0000742	OG0000742	XP_011317345.1		SPAPB1E7.09.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G03745	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03761	FGRAMPH1_01G03761	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001762	OG0001762	XP_011317351.1		SPAC644.17c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03761	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G03819	FGRAMPH1_01G03819	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001767	OG0001767	XP_011317379.1		SPBC1198.02.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G03819	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04003	FGRAMPH1_01G04003	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	True	OG0003529	OG0003529	XP_011317466.1		SPCC297.03.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04003	Essential (positive)	yeast_transfer;old_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04011	FGRAMPH1_01G04011	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001779	OG0001779	XP_011317468.1		SPCC1223.14.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G04011	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04019	FGRAMPH1_01G04019	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001103	OG0001103	XP_011317472.1		SPCC970.08.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04019	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04031	FGRAMPH1_01G04031	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001781	OG0001781	XP_011317478.1		SPBC16A3.04.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04031	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04491	FGRAMPH1_01G04491	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003216	OG0003216	XP_011317700.1		SPAC2F3.06c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04491	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04563	FGRAMPH1_01G04563	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003227	OG0003227	XP_011317736.1		SPBC9B6.08.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04563	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04651	FGRAMPH1_01G04651	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003238	OG0003238	XP_011317778.1		SPBC3B8.01c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04651	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04709	FGRAMPH1_01G04709	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001460	OG0001460	XP_011317805.1		SPAC110.04c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G04709	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04711	FGRAMPH1_01G04711	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001039	OG0001039	XP_011317806.1		SPAC56F8.03.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G04711	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04713	FGRAMPH1_01G04713	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0001039	OG0001039	XP_011317807.1		SPAC56F8.03.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04713	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04717	FGRAMPH1_01G04717	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0003246	OG0003246	XP_011317809.1		SPBC336.11.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04717	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04757	FGRAMPH1_01G04757	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0004251	OG0004251	XP_011317830.1		SPBC3B9.14c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04757	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04861	FGRAMPH1_01G04861	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	True	OG0003251	OG0003251	XP_011317882.1		SPAC926.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G04861	Essential (positive)	yeast_transfer;old_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04885	FGRAMPH1_01G04885	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002036	OG0002036	XP_011317894.1		SPAC19B12.02c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G04885	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G04999	FGRAMPH1_01G04999	1	high_confidence_yeast_transfer_positive	S. pombe only	spom_only	spom_only	True	False	False	OG0002043	OG0002043	XP_011317947.1		SPAC323.01c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G04999	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
